Date,Price,Open,High,Low,Vol.,Change %
1996-06-19,80.701,80.701,80.701,80.701,,-0.09%
1996-06-20,80.65,80.65,80.65,80.65,,-0.06%
1996-06-21,80.65,80.65,80.65,80.65,,0.00%
1996-06-24,80.65,80.65,80.65,80.65,,0.00%
1996-06-25,80.685,80.685,80.685,80.685,,0.04%
1996-06-26,80.645,80.645,80.645,80.645,,-0.05%
1996-06-27,80.645,80.645,80.645,80.645,,0.00%
1996-06-28,80.1,80.1,80.1,80.1,,-0.68%
1996-07-01,80.62,80.62,80.62,80.62,,0.65%
1996-07-02,80.6,80.6,80.6,80.6,,-0.02%
1996-07-03,80.44,80.44,80.44,80.44,,-0.20%
1996-07-04,80.6,80.6,80.6,80.6,,0.20%
1996-07-05,80.69,80.69,80.69,80.69,,0.11%
1996-07-08,80.64,80.64,80.64,80.64,,-0.06%
1996-07-09,80.58,80.58,80.58,80.58,,-0.07%
1996-07-10,80.55,80.55,80.55,80.55,,-0.04%
1996-07-11,80.62,80.62,80.62,80.62,,0.09%
1996-07-12,80.529,80.529,80.529,80.529,,-0.11%
1996-07-15,80.489,80.489,80.489,80.489,,-0.05%
1996-07-16,80.55,80.55,80.55,80.55,,0.08%
1996-07-17,80.509,80.509,80.509,80.509,,-0.05%
1996-07-18,80.619,80.619,80.619,80.619,,0.14%
1996-07-19,80.6,80.6,80.6,80.6,,-0.02%
1996-07-22,80.57,80.57,80.57,80.57,,-0.04%
1996-07-23,80.57,80.57,80.57,80.57,,0.00%
1996-07-24,80.559,80.559,80.559,80.559,,-0.01%
1996-07-25,80.579,80.579,80.579,80.579,,0.02%
1996-07-26,80.479,80.479,80.479,80.479,,-0.12%
1996-07-29,80.479,80.479,80.479,80.479,,0.00%
1996-07-30,80.639,80.639,80.639,80.639,,0.20%
1996-07-31,80.645,80.645,80.645,80.645,,0.01%
1996-08-01,80.4,80.4,80.4,80.4,,-0.30%
1996-08-02,80.595,80.595,80.595,80.595,,0.24%
1996-08-05,80.595,80.595,80.595,80.595,,0.00%
1996-08-06,80.619,80.619,80.619,80.619,,0.03%
1996-08-07,79.75,79.75,79.75,79.75,,-1.08%
1996-08-08,79.99,79.99,79.99,79.99,,0.30%
1996-08-09,79.5,79.5,79.5,79.5,,-0.61%
1996-08-12,79.87,79.87,79.87,79.87,,0.47%
1996-08-13,79.68,79.68,79.68,79.68,,-0.24%
1996-08-14,79.79,79.79,79.79,79.79,,0.14%
1996-08-15,79.75,79.75,79.75,79.75,,-0.05%
1996-08-16,79.675,79.675,79.675,79.675,,-0.09%
1996-08-19,79.67,79.67,79.67,79.67,,-0.01%
1996-08-20,79.67,79.67,79.67,79.67,,0.00%
1996-08-21,79.7,79.7,79.7,79.7,,0.04%
1996-08-22,79.61,79.61,79.61,79.61,,-0.11%
1996-08-23,79.581,79.581,79.581,79.581,,-0.04%
1996-08-26,79.561,79.561,79.561,79.561,,-0.03%
1996-08-27,79.601,79.601,79.601,79.601,,0.05%
1996-08-28,79.601,79.601,79.601,79.601,,0.00%
1996-08-29,79.601,79.601,79.601,79.601,,0.00%
1996-08-30,79.601,79.601,79.601,79.601,,0.00%
1996-09-02,79.601,79.601,79.601,79.601,,0.00%
1996-09-03,79.601,79.601,79.601,79.601,,0.00%
1996-09-04,79.9,79.9,79.9,79.9,,0.38%
1996-09-05,79.8,79.8,79.8,79.8,,-0.13%
1996-09-06,79.25,79.25,79.25,79.25,,-0.69%
1996-09-09,79.25,79.25,79.25,79.25,,0.00%
1996-09-10,79.25,79.25,79.25,79.25,,0.00%
1996-09-11,80.0,80.0,80.0,80.0,,0.95%
1996-09-12,80.1,80.1,80.1,80.1,,0.12%
1996-09-13,80.075,80.075,80.075,80.075,,-0.03%
1996-09-16,79.621,79.621,79.621,79.621,,-0.57%
1996-09-17,79.761,79.761,79.761,79.761,,0.18%
1996-09-18,79.591,79.591,79.591,79.591,,-0.21%
1996-09-19,79.756,79.756,79.756,79.756,,0.21%
1996-09-20,79.771,79.771,79.771,79.771,,0.02%
1996-09-23,79.811,79.811,79.811,79.811,,0.05%
1996-09-24,79.766,79.766,79.766,79.766,,-0.06%
1996-09-25,79.791,79.791,79.791,79.791,,0.03%
1996-09-26,79.811,79.811,79.811,79.811,,0.03%
1996-09-27,79.846,79.846,79.846,79.846,,0.04%
1996-09-30,79.786,79.786,79.786,79.786,,-0.08%
1996-10-01,79.786,79.786,79.786,79.786,,0.00%
1996-10-02,79.731,79.731,79.731,79.731,,-0.07%
1996-10-03,79.771,79.771,79.771,79.771,,0.05%
1996-10-04,79.801,79.801,79.801,79.801,,0.04%
1996-10-07,79.771,79.771,79.771,79.771,,-0.04%
1996-10-08,79.801,79.801,79.801,79.801,,0.04%
1996-10-09,79.771,79.771,79.771,79.771,,-0.04%
1996-10-10,79.811,79.811,79.811,79.811,,0.05%
1996-10-11,79.701,79.701,79.701,79.701,,-0.14%
1996-10-14,79.836,79.836,79.836,79.836,,0.17%
1996-10-15,79.841,79.841,79.841,79.841,,0.01%
1996-10-16,79.781,79.781,79.781,79.781,,-0.08%
1996-10-17,79.771,79.771,79.771,79.771,,-0.01%
1996-10-18,79.796,79.796,79.796,79.796,,0.03%
1996-10-21,79.811,79.811,79.811,79.811,,0.02%
1996-10-22,79.801,79.801,79.801,79.801,,-0.01%
1996-10-23,79.8,79.8,79.8,79.8,,0.00%
1996-10-24,79.975,79.975,79.975,79.975,,0.22%
1996-10-25,79.15,79.15,79.15,79.15,,-1.03%
1996-10-28,80.05,80.05,80.05,80.05,,1.14%
1996-10-29,79.796,79.796,79.796,79.796,,-0.32%
1996-10-30,79.716,79.716,79.716,79.716,,-0.10%
1996-10-31,79.821,79.821,79.821,79.821,,0.13%
1996-11-01,79.25,79.25,79.25,79.25,,-0.72%
1996-11-04,79.7,79.7,79.7,79.7,,0.57%
1996-11-05,79.806,79.806,79.806,79.806,,0.13%
1996-11-06,79.796,79.796,79.796,79.796,,-0.01%
1996-11-07,80.0,80.0,80.0,80.0,,0.26%
1996-11-08,79.9,79.9,79.9,79.9,,-0.12%
1996-11-11,79.791,79.791,79.791,79.791,,-0.14%
1996-11-12,79.771,79.771,79.771,79.771,,-0.03%
1996-11-13,79.791,79.791,79.791,79.791,,0.03%
1996-11-14,79.781,79.781,79.781,79.781,,-0.01%
1996-11-15,79.95,79.95,79.95,79.95,,0.21%
1996-11-18,79.771,79.771,79.771,79.771,,-0.22%
1996-11-19,79.9,79.9,79.9,79.9,,0.16%
1996-11-20,79.711,79.711,79.711,79.711,,-0.24%
1996-11-21,79.776,79.776,79.776,79.776,,0.08%
1996-11-22,79.746,79.746,79.746,79.746,,-0.04%
1996-11-25,79.75,79.75,79.75,79.75,,0.01%
1996-11-26,79.726,79.726,79.726,79.726,,-0.03%
1996-11-27,79.726,79.726,79.726,79.726,,0.00%
1996-11-28,79.716,79.716,79.716,79.716,,-0.01%
1996-11-29,79.721,79.721,79.721,79.721,,0.01%
1996-12-02,79.561,79.561,79.561,79.561,,-0.20%
1996-12-03,79.711,79.711,79.711,79.711,,0.19%
1996-12-04,79.661,79.661,79.661,79.661,,-0.06%
1996-12-05,79.641,79.641,79.641,79.641,,-0.03%
1996-12-06,79.636,79.636,79.636,79.636,,-0.01%
1996-12-09,79.561,79.561,79.561,79.561,,-0.09%
1996-12-10,79.571,79.571,79.571,79.571,,0.01%
1996-12-11,79.601,79.601,79.601,79.601,,0.04%
1996-12-12,79.666,79.666,79.666,79.666,,0.08%
1996-12-13,79.666,79.666,79.666,79.666,,0.00%
1996-12-16,79.566,79.566,79.566,79.566,,-0.13%
1996-12-17,79.566,79.566,79.566,79.566,,0.00%
1996-12-18,79.576,79.576,79.576,79.576,,0.01%
1996-12-19,79.526,79.526,79.526,79.526,,-0.06%
1996-12-20,79.52,79.52,79.52,79.52,,-0.01%
1996-12-23,79.04,79.04,79.04,79.04,,-0.60%
1996-12-24,78.7,78.7,78.7,78.7,,-0.43%
1996-12-25,78.7,78.7,78.7,78.7,,0.00%
1996-12-26,78.7,78.7,78.7,78.7,,0.00%
1996-12-27,78.25,78.25,78.25,78.25,,-0.57%
1996-12-30,78.5,78.5,78.5,78.5,,0.32%
1996-12-31,76.16,76.16,76.16,76.16,,-2.98%
1997-01-02,76.88,76.88,76.88,76.88,,0.95%
1997-01-03,75.52,75.52,75.52,75.52,,-1.77%
1997-01-06,77.08,77.08,77.08,77.08,,2.07%
1997-01-07,76.0,76.0,76.0,76.0,,-1.40%
1997-01-08,76.68,76.68,76.68,76.68,,0.89%
1997-01-09,76.0,76.0,76.0,76.0,,-0.89%
1997-01-10,77.47,77.47,77.47,77.47,,1.93%
1997-01-13,77.58,77.58,77.58,77.58,,0.14%
1997-01-14,77.7,77.7,77.7,77.7,,0.15%
1997-01-15,77.95,77.95,77.95,77.95,,0.32%
1997-01-16,77.245,77.245,77.245,77.245,,-0.90%
1997-01-17,78.35,78.35,78.35,78.35,,1.43%
1997-01-20,78.35,78.35,78.35,78.35,,0.00%
1997-01-21,79.025,79.025,79.025,79.025,,0.86%
1997-01-22,79.71,79.71,79.71,79.71,,0.87%
1997-01-23,79.5,79.5,79.5,79.5,,-0.26%
1997-01-24,79.64,79.64,79.64,79.64,,0.18%
1997-01-27,79.92,79.92,79.92,79.92,,0.35%
1997-01-28,80.45,80.45,80.45,80.45,,0.66%
1997-01-29,80.17,80.17,80.17,80.17,,-0.35%
1997-01-30,80.0,80.0,80.0,80.0,,-0.21%
1997-01-31,80.1,80.1,80.1,80.1,,0.12%
1997-02-03,80.01,80.01,80.01,80.01,,-0.11%
1997-02-04,80.01,80.01,80.01,80.01,,0.00%
1997-02-05,80.0,80.0,80.0,80.0,,-0.01%
1997-02-06,80.3,80.3,80.3,80.3,,0.38%
1997-02-07,80.3,80.3,80.3,80.3,,0.00%
1997-02-10,79.8,79.8,79.8,79.8,,-0.62%
1997-02-11,80.13,80.13,80.13,80.13,,0.41%
1997-02-12,80.15,80.15,80.15,80.15,,0.02%
1997-02-13,80.11,80.11,80.11,80.11,,-0.05%
1997-02-14,80.11,80.11,80.11,80.11,,0.00%
1997-02-17,80.21,80.21,80.21,80.21,,0.12%
1997-02-18,80.18,80.18,80.18,80.18,,-0.04%
1997-02-19,80.5,80.5,80.5,80.5,,0.40%
1997-02-20,80.02,80.02,80.02,80.02,,-0.60%
1997-02-21,80.02,80.02,80.02,80.02,,0.00%
1997-02-24,80.02,80.02,80.02,80.02,,0.00%
1997-02-25,79.92,79.92,79.92,79.92,,-0.12%
1997-02-26,79.86,79.86,79.86,79.86,,-0.08%
1997-02-27,79.83,79.83,79.83,79.83,,-0.04%
1997-02-28,79.8,79.8,79.8,79.8,,-0.04%
1997-03-03,79.82,79.82,79.82,79.82,,0.03%
1997-03-04,79.95,79.95,79.95,79.95,,0.16%
1997-03-05,79.68,79.68,79.68,79.68,,-0.34%
1997-03-06,79.66,79.66,79.66,79.66,,-0.03%
1997-03-07,80.0,80.0,80.0,80.0,,0.43%
1997-03-10,79.67,79.67,79.67,79.67,,-0.41%
1997-03-11,79.69,79.69,79.69,79.69,,0.03%
1997-03-12,79.77,79.77,79.77,79.77,,0.10%
1997-03-13,84.65,84.65,84.65,84.65,,6.12%
1997-03-14,85.0,85.0,85.0,85.0,,0.41%
1997-03-17,84.766,84.766,84.766,84.766,,-0.28%
1997-03-18,84.756,84.756,84.756,84.756,,-0.01%
1997-03-19,84.756,84.756,84.756,84.756,,0.00%
1997-03-20,84.686,84.686,84.686,84.686,,-0.08%
1997-03-21,84.69,84.69,84.69,84.69,,0.00%
1997-03-24,84.74,84.74,84.74,84.74,,0.06%
1997-03-25,85.15,85.15,85.15,85.15,,0.48%
1997-03-26,84.74,84.74,84.74,84.74,,-0.48%
1997-03-27,85.15,85.15,85.15,85.15,,0.48%
1997-03-28,85.15,85.15,85.15,85.15,,0.00%
1997-03-31,84.95,84.95,84.95,84.95,,-0.23%
1997-04-01,85.085,85.085,85.085,85.085,,0.16%
1997-04-02,85.045,85.045,85.045,85.045,,-0.05%
1997-04-03,85.175,85.175,85.175,85.175,,0.15%
1997-04-04,85.055,85.055,85.055,85.055,,-0.14%
1997-04-07,85.035,85.035,85.035,85.035,,-0.02%
1997-04-08,85.035,85.035,85.035,85.035,,0.00%
1997-04-09,85.035,85.035,85.035,85.035,,0.00%
1997-04-10,85.015,85.015,85.015,85.015,,-0.02%
1997-04-11,84.66,84.66,84.66,84.66,,-0.42%
1997-04-14,84.87,84.87,84.87,84.87,,0.25%
1997-04-15,84.87,84.87,84.87,84.87,,0.00%
1997-04-16,84.87,84.87,84.87,84.87,,0.00%
1997-04-17,84.87,84.87,84.87,84.87,,0.00%
1997-04-18,84.87,84.87,84.87,84.87,,0.00%
1997-04-21,84.98,84.98,84.98,84.98,,0.13%
1997-04-22,84.9,84.9,84.9,84.9,,-0.09%
1997-04-23,84.9,84.9,84.9,84.9,,0.00%
1997-04-24,84.91,84.91,84.91,84.91,,0.01%
1997-04-25,84.72,84.72,84.72,84.72,,-0.22%
1997-04-28,84.91,84.91,84.91,84.91,,0.22%
1997-04-29,84.8,84.8,84.8,84.8,,-0.13%
1997-04-30,85.05,85.05,85.05,85.05,,0.29%
1997-05-01,85.05,85.05,85.05,85.05,,0.00%
1997-05-02,85.05,85.05,85.05,85.05,,0.00%
1997-05-05,84.84,84.84,84.84,84.84,,-0.25%
1997-05-06,84.86,84.86,84.86,84.86,,0.02%
1997-05-07,84.86,84.86,84.86,84.86,,0.00%
1997-05-08,85.25,85.25,85.25,85.25,,0.46%
1997-05-09,84.86,84.86,84.86,84.86,,-0.46%
1997-05-12,84.86,84.86,84.86,84.86,,0.00%
1997-05-13,84.91,84.91,84.91,84.91,,0.06%
1997-05-14,84.91,84.91,84.91,84.91,,0.00%
1997-05-15,84.91,84.91,84.91,84.91,,0.00%
1997-05-16,84.89,84.89,84.89,84.89,,-0.02%
1997-05-19,85.45,85.45,85.45,85.45,,0.66%
1997-05-20,84.965,84.965,84.965,84.965,,-0.57%
1997-05-21,85.5,85.5,85.5,85.5,,0.63%
1997-05-22,84.965,84.965,84.965,84.965,,-0.63%
1997-05-23,85.17,85.17,85.17,85.17,,0.24%
1997-05-26,85.4,85.4,85.4,85.4,,0.27%
1997-05-27,84.94,84.94,84.94,84.94,,-0.54%
1997-05-28,85.02,85.02,85.02,85.02,,0.09%
1997-05-29,84.95,84.95,84.95,84.95,,-0.08%
1997-05-30,84.96,84.96,84.96,84.96,,0.01%
1997-06-02,84.8,84.8,84.8,84.8,,-0.19%
1997-06-03,85.25,85.25,85.25,85.25,,0.53%
1997-06-04,84.84,84.84,84.84,84.84,,-0.48%
1997-06-05,84.85,84.85,84.85,84.85,,0.01%
1997-06-06,84.82,84.82,84.82,84.82,,-0.04%
1997-06-09,84.84,84.84,84.84,84.84,,0.02%
1997-06-10,84.88,84.88,84.88,84.88,,0.05%
1997-06-11,85.1,85.1,85.1,85.1,,0.26%
1997-06-12,84.82,84.82,84.82,84.82,,-0.33%
1997-06-13,84.76,84.76,84.76,84.76,,-0.07%
1997-06-16,84.75,84.75,84.75,84.75,,-0.01%
1997-06-17,84.78,84.78,84.78,84.78,,0.04%
1997-06-18,84.8,84.8,84.8,84.8,,0.02%
1997-06-19,84.75,84.75,84.75,84.75,,-0.06%
1997-06-20,84.73,84.73,84.73,84.73,,-0.02%
1997-06-23,84.72,84.72,84.72,84.72,,-0.01%
1997-06-24,84.74,84.74,84.74,84.74,,0.02%
1997-06-25,84.74,84.74,84.74,84.74,,0.00%
1997-06-26,84.74,84.74,84.74,84.74,,0.00%
1997-06-27,84.66,84.66,84.66,84.66,,-0.09%
1997-06-30,84.67,84.67,84.67,84.67,,0.01%
1997-07-01,84.71,84.71,84.71,84.71,,0.05%
1997-07-02,84.52,84.52,84.52,84.52,,-0.22%
1997-07-03,84.255,84.255,84.255,84.255,,-0.31%
1997-07-04,84.2,84.2,84.2,84.2,,-0.07%
1997-07-07,84.2,84.2,84.2,84.2,,0.00%
1997-07-08,84.22,84.22,84.22,84.22,,0.02%
1997-07-09,84.27,84.27,84.27,84.27,,0.06%
1997-07-10,83.81,83.81,83.81,83.81,,-0.55%
1997-07-11,83.67,83.67,83.67,83.67,,-0.17%
1997-07-14,83.6,83.6,83.6,83.6,,-0.08%
1997-07-15,83.43,83.43,83.43,83.43,,-0.20%
1997-07-16,83.43,83.43,83.43,83.43,,0.00%
1997-07-17,83.35,83.35,83.35,83.35,,-0.10%
1997-07-18,83.15,83.15,83.15,83.15,,-0.24%
1997-07-21,83.14,83.14,83.14,83.14,,-0.01%
1997-07-22,83.0,83.0,83.0,83.0,,-0.17%
1997-07-23,82.93,82.93,82.93,82.93,,-0.08%
1997-07-24,82.93,82.93,82.93,82.93,,0.00%
1997-07-25,82.87,82.87,82.87,82.87,,-0.07%
1997-07-28,82.86,82.86,82.86,82.86,,-0.01%
1997-07-29,82.83,82.83,82.83,82.83,,-0.04%
1997-07-30,82.73,82.73,82.73,82.73,,-0.12%
1997-07-31,82.66,82.66,82.66,82.66,,-0.08%
1997-08-01,82.77,82.77,82.77,82.77,,0.13%
1997-08-04,82.66,82.66,82.66,82.66,,-0.13%
1997-08-05,82.76,82.76,82.76,82.76,,0.12%
1997-08-06,82.76,82.76,82.76,82.76,,0.00%
1997-08-07,83.1,83.1,83.1,83.1,,0.41%
1997-08-08,82.68,82.68,82.68,82.68,,-0.51%
1997-08-11,82.63,82.63,82.63,82.63,,-0.06%
1997-08-12,82.5,82.5,82.5,82.5,,-0.16%
1997-08-13,81.94,81.94,81.94,81.94,,-0.68%
1997-08-14,81.81,81.81,81.81,81.81,,-0.16%
1997-08-15,82.025,82.025,82.025,82.025,,0.26%
1997-08-18,81.78,81.78,81.78,81.78,,-0.30%
1997-08-19,81.705,81.705,81.705,81.705,,-0.09%
1997-08-20,81.76,81.76,81.76,81.76,,0.07%
1997-08-21,81.72,81.72,81.72,81.72,,-0.05%
1997-08-22,81.85,81.85,81.85,81.85,,0.16%
1997-08-25,81.91,81.91,81.91,81.91,,0.07%
1997-08-26,81.77,81.77,81.77,81.77,,-0.17%
1997-08-27,81.79,81.79,81.79,81.79,,0.02%
1997-08-28,81.78,81.78,81.78,81.78,,-0.01%
1997-08-29,80.725,80.725,80.725,80.725,,-1.29%
1997-09-01,81.85,81.85,81.85,81.85,,1.39%
1997-09-02,81.85,81.85,81.85,81.85,,0.00%
1997-09-03,81.927,81.927,81.927,81.927,,0.09%
1997-09-04,81.925,81.925,81.925,81.925,,0.00%
1997-09-05,81.975,81.975,81.975,81.975,,0.06%
1997-09-08,81.705,81.705,81.705,81.705,,-0.33%
1997-09-09,81.855,81.855,81.855,81.855,,0.18%
1997-09-10,81.725,81.725,81.725,81.725,,-0.16%
1997-09-11,81.6,81.6,81.6,81.6,,-0.15%
1997-09-12,81.6,81.6,81.6,81.6,,0.00%
1997-09-15,81.43,81.43,81.43,81.43,,-0.21%
1997-09-16,81.505,81.505,81.505,81.505,,0.09%
1997-09-17,81.55,81.55,81.55,81.55,,0.06%
1997-09-18,81.575,81.575,81.575,81.575,,0.03%
1997-09-19,81.55,81.55,81.55,81.55,,-0.03%
1997-09-22,81.55,81.55,81.55,81.55,,0.00%
1997-09-23,81.55,81.55,81.55,81.55,,0.00%
1997-09-24,81.6,81.6,81.6,81.6,,0.06%
1997-09-25,81.875,81.875,81.875,81.875,,0.34%
1997-09-26,82.04,82.04,82.04,82.04,,0.20%
1997-09-29,81.915,81.915,81.915,81.915,,-0.15%
1997-09-30,81.885,81.885,81.885,81.885,,-0.04%
1997-10-01,81.885,81.885,81.885,81.885,,0.00%
1997-10-02,81.96,81.96,81.96,81.96,,0.09%
1997-10-03,82.14,82.14,82.14,82.14,,0.22%
1997-10-06,81.84,81.84,81.84,81.84,,-0.37%
1997-10-07,81.525,81.525,81.525,81.525,,-0.38%
1997-10-08,81.815,81.815,81.815,81.815,,0.36%
1997-10-09,81.79,81.79,81.79,81.79,,-0.03%
1997-10-10,81.8,81.8,81.8,81.8,,0.01%
1997-10-13,81.75,81.75,81.75,81.75,,-0.06%
1997-10-14,81.81,81.81,81.81,81.81,,0.07%
1997-10-15,81.86,81.86,81.86,81.86,,0.06%
1997-10-16,81.845,81.845,81.845,81.845,,-0.02%
1997-10-17,81.875,81.875,81.875,81.875,,0.04%
1997-10-20,81.785,81.785,81.785,81.785,,-0.11%
1997-10-21,81.8,81.8,81.8,81.8,,0.02%
1997-10-22,81.915,81.915,81.915,81.915,,0.14%
1997-10-23,81.925,81.925,81.925,81.925,,0.01%
1997-10-24,82.165,82.165,82.165,82.165,,0.29%
1997-10-27,81.885,81.885,81.885,81.885,,-0.34%
1997-10-28,81.935,81.935,81.935,81.935,,0.06%
1997-10-29,81.915,81.915,81.915,81.915,,-0.02%
1997-10-30,81.915,81.915,81.915,81.915,,0.00%
1997-10-31,81.915,81.915,81.915,81.915,,0.00%
1997-11-03,82.005,82.005,82.005,82.005,,0.11%
1997-11-04,82.0,82.0,82.0,82.0,,-0.01%
1997-11-05,79.97,79.97,79.97,79.97,,-2.48%
1997-11-06,79.97,79.97,79.97,79.97,,0.00%
1997-11-07,80.21,80.21,80.21,80.21,,0.30%
1997-11-10,79.93,79.93,79.93,79.93,,-0.35%
1997-11-11,79.91,79.91,79.91,79.91,,-0.03%
1997-11-12,79.87,79.87,79.87,79.87,,-0.05%
1997-11-13,79.848,79.848,79.848,79.848,,-0.03%
1997-11-14,79.818,79.818,79.818,79.818,,-0.04%
1997-11-17,79.833,79.833,79.833,79.833,,0.02%
1997-11-18,79.635,79.635,79.635,79.635,,-0.25%
1997-11-19,78.63,78.63,78.63,78.63,,-1.26%
1997-11-20,78.81,78.81,78.81,78.81,,0.23%
1997-11-21,78.725,78.725,78.725,78.725,,-0.11%
1997-11-24,78.66,78.66,78.66,78.66,,-0.08%
1997-11-25,77.5,77.5,77.5,77.5,,-1.47%
1997-11-26,78.265,78.265,78.265,78.265,,0.99%
1997-11-27,78.545,78.545,78.545,78.545,,0.36%
1997-11-28,78.365,78.365,78.365,78.365,,-0.23%
1997-12-01,78.56,78.56,78.56,78.56,,0.25%
1997-12-02,78.2,78.2,78.2,78.2,,-0.46%
1997-12-03,77.58,77.58,77.58,77.58,,-0.79%
1997-12-04,77.72,77.72,77.72,77.72,,0.18%
1997-12-05,77.65,77.65,77.65,77.65,,-0.09%
1997-12-08,77.25,77.25,77.25,77.25,,-0.52%
1997-12-09,77.325,77.325,77.325,77.325,,0.10%
1997-12-10,76.52,76.52,76.52,76.52,,-1.04%
1997-12-11,75.933,75.933,75.933,75.933,,-0.77%
1997-12-12,76.375,76.375,76.375,76.375,,0.58%
1997-12-15,76.445,76.445,76.445,76.445,,0.09%
1997-12-16,75.775,75.775,75.775,75.775,,-0.88%
1997-12-17,75.93,75.93,75.93,75.93,,0.20%
1997-12-18,75.882,75.882,75.882,75.882,,-0.06%
1997-12-19,75.85,75.85,75.85,75.85,,-0.04%
1997-12-22,75.62,75.62,75.62,75.62,,-0.30%
1997-12-23,75.27,75.27,75.27,75.27,,-0.46%
1997-12-24,75.0,75.0,75.0,75.0,,-0.36%
1997-12-25,75.0,75.0,75.0,75.0,,0.00%
1997-12-26,74.9,74.9,74.9,74.9,,-0.13%
1997-12-29,74.989,74.989,74.989,74.989,,0.12%
1997-12-30,75.3,75.3,75.3,75.3,,0.41%
1997-12-31,75.72,75.72,75.72,75.72,,0.56%
1998-01-02,75.916,75.916,75.916,75.916,,0.26%
1998-01-05,76.0,76.0,76.0,76.0,,0.11%
1998-01-06,75.854,75.854,75.854,75.854,,-0.19%
1998-01-07,75.268,75.268,75.268,75.268,,-0.77%
1998-01-08,75.268,75.268,75.268,75.268,,0.00%
1998-01-09,75.663,75.663,75.663,75.663,,0.52%
1998-01-12,75.61,75.61,75.61,75.61,,-0.07%
1998-01-13,75.635,75.635,75.635,75.635,,0.03%
1998-01-14,75.68,75.68,75.68,75.68,,0.06%
1998-01-15,75.5,75.5,75.5,75.5,,-0.24%
1998-01-16,76.04,76.04,76.04,76.04,,0.72%
1998-01-19,76.09,76.09,76.09,76.09,,0.07%
1998-01-20,76.09,76.09,76.09,76.09,,0.00%
1998-01-21,80.93,80.93,80.93,80.93,,6.36%
1998-01-22,80.773,80.773,80.773,80.773,,-0.19%
1998-01-23,81.425,81.425,81.425,81.425,,0.81%
1998-01-26,81.0,81.0,81.0,81.0,,-0.52%
1998-01-27,81.22,81.22,81.22,81.22,,0.27%
1998-01-28,81.22,81.22,81.22,81.22,,0.00%
1998-01-29,81.22,81.22,81.22,81.22,,0.00%
1998-01-30,81.24,81.24,81.24,81.24,,0.02%
1998-02-02,84.5,84.5,84.5,84.5,,4.01%
1998-02-03,82.06,82.06,82.06,82.06,,-2.89%
1998-02-04,82.46,82.46,82.46,82.46,,0.49%
1998-02-05,82.52,82.52,82.52,82.52,,0.07%
1998-02-06,82.78,82.78,82.78,82.78,,0.32%
1998-02-09,82.78,82.78,82.78,82.78,,0.00%
1998-02-10,83.37,83.37,83.37,83.37,,0.71%
1998-02-11,83.9,83.9,83.9,83.9,,0.64%
1998-02-12,84.0,84.0,84.0,84.0,,0.12%
1998-02-13,84.14,84.14,84.14,84.14,,0.17%
1998-02-16,83.84,83.84,83.84,83.84,,-0.36%
1998-02-17,84.0,84.0,84.0,84.0,,0.19%
1998-02-18,84.29,84.29,84.29,84.29,,0.35%
1998-02-19,83.74,83.74,83.74,83.74,,-0.65%
1998-02-20,84.32,84.32,84.32,84.32,,0.69%
1998-02-23,84.27,84.27,84.27,84.27,,-0.06%
1998-02-24,84.39,84.39,84.39,84.39,,0.14%
1998-02-25,84.284,84.284,84.284,84.284,,-0.13%
1998-02-26,84.44,84.44,84.44,84.44,,0.19%
1998-02-27,84.88,84.88,84.88,84.88,,0.52%
1998-03-02,84.88,84.88,84.88,84.88,,0.00%
1998-03-03,84.88,84.88,84.88,84.88,,0.00%
1998-03-04,84.64,84.64,84.64,84.64,,-0.28%
1998-03-05,84.61,84.61,84.61,84.61,,-0.04%
1998-03-06,84.61,84.61,84.61,84.61,,0.00%
1998-03-09,84.49,84.49,84.49,84.49,,-0.14%
1998-03-10,84.38,84.38,84.38,84.38,,-0.13%
1998-03-11,84.48,84.48,84.48,84.48,,0.12%
1998-03-12,84.44,84.44,84.44,84.44,,-0.05%
1998-03-13,85.0,85.0,85.0,85.0,,0.66%
1998-03-16,85.1,85.1,85.1,85.1,,0.12%
1998-03-17,84.57,84.57,84.57,84.57,,-0.62%
1998-03-18,84.5,84.5,84.5,84.5,,-0.08%
1998-03-19,84.75,84.75,84.75,84.75,,0.30%
1998-03-20,84.75,84.75,84.75,84.75,,0.00%
1998-03-23,85.0,85.0,85.0,85.0,,0.29%
1998-03-24,84.5,84.5,84.5,84.5,,-0.59%
1998-03-25,84.725,84.725,84.725,84.725,,0.27%
1998-03-26,85.25,85.25,85.25,85.25,,0.62%
1998-03-27,85.2,85.2,85.2,85.2,,-0.06%
1998-03-30,84.98,84.98,84.98,84.98,,-0.26%
1998-03-31,85.9,85.9,85.9,85.9,,1.08%
1998-04-01,84.92,84.92,84.92,84.92,,-1.14%
1998-04-02,85.2,85.2,85.2,85.2,,0.33%
1998-04-03,85.75,85.75,85.75,85.75,,0.65%
1998-04-06,85.01,85.01,85.01,85.01,,-0.86%
1998-04-07,85.01,85.01,85.01,85.01,,0.00%
1998-04-08,85.01,85.01,85.01,85.01,,0.00%
1998-04-09,84.85,84.85,84.85,84.85,,-0.19%
1998-04-10,84.85,84.85,84.85,84.85,,0.00%
1998-04-13,84.85,84.85,84.85,84.85,,0.00%
1998-04-14,84.97,84.97,84.97,84.97,,0.14%
1998-04-15,84.97,84.97,84.97,84.97,,0.00%
